comment,db_key,is_disabled,parent_rule_ref,rank,tag,access_rule.match_part.match_sources.match_source_ref.type,access_rule.match_part.match_sources.match_source_ref.value,access_rule.match_part.match_destinations.match_destination_ref.type,access_rule.match_part.match_destinations.match_destination_ref.value,access_rule.match_part.match_services.match_service_ref.type,access_rule.match_part.match_services.match_service_ref.value,access_rule.action.type,access_rule.option.log_policy.closing_mode,access_rule.option.log_policy.log_level,access_rule.option.log_policy.mss_enforce,access_rule.match_part.match_services.match_service_ref.ref_key,access_rule.option.log_policy.log_compression,comment_rule.background_color,access_rule.match_part.user_match.user.class_id,access_rule.match_part.user_match.user.display_name,access_rule.match_part.user_match.user.domain,access_rule.match_part.user_match.user.ref,access_rule.match_part.user_match.auth_service.ref,access_rule.match_part.user_match.auth_service.ref_key,access_rule.vpn_action.meta_mobile_vpn,access_rule.vpn_action.type,access_rule.vpn_action.vpn_ref.ref,name,access_rule.match_part.match_sources.match_source_ref.ref_key,access_rule.option.decrypting,access_rule.option.deep_inspection,access_rule.option.log_policy.application,access_rule.option.conn_tracking,nat_rule.valid_fw_ref,nat_rule.match_part.match_sources.match_source_ref.type,nat_rule.match_part.match_sources.match_source_ref.value,nat_rule.match_part.match_destinations.match_destination_ref.type,nat_rule.match_part.match_destinations.match_destination_ref.value,nat_rule.match_part.match_services.match_service_ref.ref_key,nat_rule.match_part.match_services.match_service_ref.type,nat_rule.match_part.match_services.match_service_ref.value,nat_rule.action.type,nat_rule.option.log_policy.closing_mode,nat_rule.option.log_policy.log_level,nat_rule.option.log_policy.mss_enforce,nat_rule.option.nat_src.dynamic_nat.generate_arp,nat_rule.option.nat_src.dynamic_nat.packet_description.first_port,nat_rule.option.nat_src.dynamic_nat.packet_description.last_port,nat_rule.option.nat_src.dynamic_nat.packet_description.ne_ref
,11899,false,Access rule : insert point,33.875,2099281.1,network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element,10.54.125.0 | 10.54.135.0/24 | 10.54.200.0/24 | AIC Operations | AIC SWD | AIC-CAI-IT | Alexandria_R&D_Team_126    | Alexandria_Software_129 | Cairo_EPM_Prd_DB | Cairo_EPM_Stg_Web | Cairo_HPC_Team_130 | Cairo_Office365_VM_123 | Cairo_R&D_Team_126 | network-10.53.106.0/24 | network-10.53.112.0/24 | network-10.53.135.0/24 | network-10.53.41.0/24,network_element,SCCM Server,service | service | service | service | service | service | service | service | service | service | service | service | service | service | service | service | service | service | service | service | service | service | service | service | service,10123tcp | 1024-65535 | 2701 | 2701-2702 | 2702 | 389/TCP | 49152-65535-tcp | 63000-64000 | 8530-8531 | DHCP | Discard Protocol (UDP) | DNS (UDP) | HTTP | HTTPS | LDAPS (TCP) | LDAPS (UDP) | Microsoft Global Catalog LDAP (TCP) | Microsoft Global Catalog LDAPS (TCP) | MSRPC (TCP) | NetBIOS Datagram | NetBIOS-NS (UDP) | Remote Desktop | SMB-TCP | TCP_139 | udp_service_135,allow,true,undefined,false,413 | 414 | 330 | 332 | 348 | 458 | 12038 | 12040 | 280 | 420 | 422 | 281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11925,false,Access rule : insert point,33.9375,2099311.0,network_element | network_element | network_element | network_element | network_element,10.53.106.242 | 10.53.106.250 | Explatory VM | host-10.53.106.234 | host-10.53.106.235,network_element,10.53.101.60-79,service | service | service | service | service | service | service | service | service | service | service | service | service | service | service | service | service,111 | 137 | 137_TCP | 138 | 445 | NetBIOS-NS (TCP) | NetBIOS-NS (UDP) | NetBIOS-SSN | NFS (TCP) | NFS (UDP) | SMB-TCP | Sun RPC (TCP) | Sun RPC (UDP) | TCP_139 | tcp_service_2049 | udp_service_111 | udp_service_2049,allow,true,undefined,false,355 | 422 | 356 | 12046 | 423 | 382 | 437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11701,false,Access rule : insert point,34.0,2099053.1,network_element,10.210.53.0/255.255.255.0,network_element | network_element | network_element,10.53.106.100 | 10.53.106.219 | 10.53.106.220,service,ANY,allow,true,undefined,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11851,false,Access rule : insert point,34.5,2099233.0,network_element | network_element | network_element,AIC RProxy Network | network-10.53.117.0/24 | network-10.53.118.0/24,network_element,Not Internal,service | service,HTTP | HTTPS,allow,true,undefined,false,330 | 332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11689,false,Access rule : insert point,35.0,2099041.3,network_element | network_element,host-10.53.10.10 | host-10.53.10.20,network_element | network_element,ISE_mcit2 | ISE_mcit4,service | service,RADIUS (Authentication) | TACACS (TCP),allow,true,undefined,false,428 | 384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11863,false,Access rule : insert point,35.25,2099246.0,network_element | network_element | network_element | network_element,AIC SWD | Alexandria_R&D_Team_126    | Alexandria_Software_129 | Cairo_R&D_Team_126-,network_element | network_element,host-10.53.116.250 | host-10.53.116.253,service | service,HTTP | HTTPS,allow,true,undefined,false,330 | 332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11937,false,Access rule : insert point,35.375,2099322.0,network_element | network_element | network_element | network_element,10.53.116.248 | 10.53.116.249 | host-10.53.116.250 | host-10.53.116.253,network_element,network-10.53.118.0/24,service | service | service | service | service | service,31000-31199 | 5000-6999 | 8080 | 8081 | HTTP | HTTPS,allow,true,undefined,false,330 | 332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11850,false,Access rule : insert point,35.5,2099232.0,network_element | network_element | network_element,AIC RProxy Network | network-10.53.117.0/24 | network-10.53.118.0/24,network_element,network-10.53.101.0/24,service | service | service | service | service | service | service | service | service,137 | 138 | 139 | 445 | Sun RPC (UDP) | TCP_139 | tcp_service_111 | tcp_service_2049 | udp_service_2049,allow,true,undefined,false,437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11694,false,Access rule : insert point,36.0,2099046.1,network_element,host-10.53.125.124,network_element,10.53.101.252,service,Ping,allow,true,undefined,false,453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#21705,11418,false,Access rule : insert point,37.0,2098772.4,network_element,alex-wireless,network_element,IT Assets Inventory,service | service,HTTP | HTTPS,allow,true,undefined,false,330 | 332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11481,false,Access rule : insert point,38.0,2098817.4,network_element,R-10.53.74.254,network_element,10.53.105.252,service | service | service,HTTP | HTTPS | Photuris (ICMP),allow,true,undefined,false,330 | 332 | 365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11408,false,Access rule : insert point,39.0,2098762.3,network_element,AIC-CAI-IT,network_element,Not Internal,service | service,HTTP | HTTPS,allow,true,undefined,false,330 | 332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11663,false,Access rule : insert point,40.0,2099013.2,network_element | network_element | network_element | network_element,Cairo_EPM_Prd_DB_Server | Cairo_EPM_Prd_Web_Server | Cairo_EPM_Stg_DB_Server | Cairo_EPM_Stg_Web_Server,network_element,Not Internal,service | service,HTTP | HTTPS,allow,true,undefined,false,330 | 332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11419,false,Access rule : insert point,41.0,2098773.3,network_element,AI_Wireless,network_element | network_element,imap.gmail.com | smtp.gmail.com,service | service | service,465 | IMAPS | SMTP Submission Service,allow,true,undefined,false,336 | 12005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11664,false,Access rule : insert point,42.0,2099014.1,network_element,Cairo_R&D_Team_126,network_element | network_element,imap.gmail.com | smtp.gmail.com,service | service | service,465 | IMAPS | SMTP Submission Service,allow,true,undefined,false,336 | 12005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11690,false,Access rule : insert point,43.0,2099042.2,network_element | network_element,R&D Jump Machine | SW Jump Machine,network_element,network-10.53.107.0/24,service | service,3000-10000 | 30000-32768,allow,true,undefined,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11614,false,Access rule : insert point,44.0,2098965.1,network_element,10.54.125.0,network_element,network-10.53.123.0/24,service,Remote Desktop,allow,true,undefined,false,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11475,false,Access rule : insert point,45.0,2098811.4,network_element | network_element,10.54.135.0/24 | network-10.53.118.0/24,network_element,10.53.123.250,service,SMTP,allow,true,undefined,false,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11491,false,Access rule : insert point,46.0,2098833.3,network_element,10.54.135.0/24,network_element,network-10.53.107.0/24,service | service,HTTP | HTTPS,allow,true,undefined,false,330 | 332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generated based on the log event 2023-08-30 11:52:29 from Virtual Firewall AIC-Context-New,11404,false,Access rule : insert point,47.0,2098757.5,network_element,AIC-Pool,network_element | network_element,Cairo_R&D_Team_126 | network-10.53.125.0/24,service | service | service | service,5900 | 9090 | Remote Desktop | tcp_service_22,allow,true,stored,false,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11431,false,Access rule : insert point,48.0,2098784.3,network_element,Explatory VM,network_element,10.53.101.247,service | service | service | service,tcp_service_111 | tcp_service_2049 | udp_service_111 | udp_service_2049,allow,true,undefined,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11446,false,Access rule : insert point,49.0,2098800.6,network_element | network_element | network_element | network_element | network_element | network_element,10.58.126.0/24 | 10.58.129.0/24 | 10.58.130.0 | 10.58.200.0 | Alexandria_R&D_Team_126    | Cairo_R&D_Team_126,network_element,10.53.150.245,service | service | service | service,5432 | 5555 | 8888 | 9000,allow,true,undefined,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11577,false,Access rule : insert point,50.0,2098930.2,network_element | network_element,10.53.106.219 | 10.53.106.220,network_element,10.53.150.245,service | service | service | service,5432 | 5555 | 8888 | 9000,allow,true,undefined,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11447,false,Access rule : insert point,51.0,2098801.5,network_element,10.53.105.252,network_element,10.53.150.245,service,5555,allow,true,undefined,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11695,false,Access rule : insert point,52.0,2099047.2,network_element,Wazuh server  ,network_element | network_element,AD1 | AD2,service | service | service,LDAP (TCP) | LDAP (UDP) | LDAPS (TCP),allow,true,undefined,false,347 | 457 | 348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generated based on the log event 2023-07-31 11:19:10 from Virtual Firewall AIC-Context-New,11396,false,Access rule : insert point,53.0,2098747.4,network_element,10.54.125.0,network_element | network_element,dns1 | dns2,service | service,DNS (TCP) | DNS (UDP),allow,true,stored,false,321 | 414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11450,false,Access rule : insert point,54.0,2098805.6,network_element,10.54.125.0,network_element | network_element,AD1 | AD2,service | service | service | service | service | service | service | service | service | service | service | service | service,3268-3269 | 445 | 464 | 49152:49215 | 88 | 88-tcp | AD_services | Kpasswd | LDAP (TCP) | LDAP (UDP) | LDAPS (TCP) | Remote Desktop | tcp_service_135,allow,true,undefined,false,345 | 347 | 457 | 348 | 281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11429,false,Access rule : insert point,55.0,2098781.5,network_element | network_element | network_element | network_element,10.53.106.242 | 10.53.106.250 | Explatory VM | host-10.53.135.100,network_element,ssh.axisapps.io,service | service,ssh | tcp_service_22,allow,true,undefined,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11427,false,Access rule : insert point,56.0,2098779.11,network_element | network_element | network_element | network_element,10.53.130.0/24 | AI_Wireless | AIC-CAI-IT | Cairo_R&D_Team_126-,network_element,Not Internal,service | service,ssh | tcp_service_22,allow,true,undefined,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11428,true,Access rule : insert point,57.0,2098780.4,network_element | network_element,Alexandria_R&D_Team_126    | Cairo_R&D_Team_126-,network_element,host-10.53.106.218,service | service | service,20-21/tcp | 30000-30099 | 5555,allow,true,undefined,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VM to Kubernetes Master nodes,11425,false,Access rule : insert point,58.0,2098777.7,network_element | network_element | network_element,10.53.106.242 | 10.53.106.250 | Explatory VM,network_element,10.53.107.100,service | service | service,6443 | HTTP | HTTPS,allow,true,undefined,false,330 | 332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11401,false,Access rule : insert point,59.0,2098753.3,network_element,network-10.53.105.0/24,network_element,10.53.106.240,service | service,1514-1515 | 55000,allow,true,undefined,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11402,false,Access rule : insert point,60.0,2098754.7,network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element,10.53.130.0/24 | AI_Wireless | AIC SWD | alex-wireless | Alexandria_R&D_Team_126    | Cairo_R&D_Team_126 | network-10.53.107.0/24 | network-10.53.150.0/24 | network-10.54.129.0/24,network_element,Git_Server,service | service | service | service,HTTP | HTTPS | tcp_service_443 | tcp_service_80,allow,true,undefined,false,330 | 332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11787,false,Access rule : insert point,60.5,2099163.0,network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element,AI_Wireless | AIC SWD | alex-wireless | Alexandria_R&D_Team_126    | Cairo_R&D_Team_126 | network-10.53.107.0/24 | network-10.53.150.0/24 | network-10.54.129.0/24,network_element,Git_Server,service | service | service | service | service | service,HTTP | HTTPS | SSH | tcp_service_22 | tcp_service_443 | tcp_service_80,allow,true,undefined,false,330 | 332 | 380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11681,false,Access rule : insert point,61.0,2099033.2,network_element,network-10.53.125.0/24,network_element,10.53.106.250,service | service,ssh | tcp_service_22,allow,true,undefined,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11399,false,Access rule : insert point,62.0,2098750.5,network_element | network_element | network_element,10.53.126.127 | Alexandria_IT_Admin_125 | network-10.53.125.0/24,network_element | network_element,10.54.125.0 | network-10.53.125.0/24,service | service | service | service,5900 | Remote Desktop | SSH | tcp_service_22,allow,true,undefined,false,281 | 380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11575,false,Access rule : insert point,63.0,2098752.8,network_element | network_element,10.54.125.0 | network-10.53.125.0/24,network_element | network_element,AIC-AlexVPN | AIC_Subnet,service,ANY,allow,true,undefined,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11953,false,Access rule : insert point,63.5,2099344.0,network_element | network_element,10.54.125.0 | network-10.53.125.0/24,network_element | network_element,AIC-AlexVPN | AIC_Subnet,service,ANY,allow,true,undefined,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11954,false,Access rule : insert point,63.75,2099345.0,network_element | network_element,10.54.125.0 | network-10.53.125.0/24,network_element | network_element,AIC-AlexVPN | AIC_Subnet,service,ANY,allow,true,undefined,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generated based on the log event 2023-02-23 12:44:13 from Virtual Firewall AIC-Context-New,11342,true,Access rule : insert point,64.0,2098692.4,network_element | network_element,10.54.101.0 | 10.54.101.252,network_element,dns2,service,Dest. Unreachable (Port Unreachable),allow,true,stored,false,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10687,false,Access rule : insert point,65.0,2098136.3,network_element,ANY,network_element,ANY,service,ANY,,true,stored,false,,also_inspection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11393,false,Access rule : insert point,66.0,2098746.3,network_element,network-10.53.125.0/24,network_element | network_element,outlook.office365.com | smtp.office365.com,service | service | service,IMAPS | IMAPS (with decryption) | SMTP Submission Service,allow,true,undefined,false,336 | 12033 | 12005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11426,false,Access rule : insert point,67.0,2098778.4,network_element | network_element | network_element,10.53.106.242 | 10.53.106.250 | Explatory VM,network_element,network-10.53.107.0/24,service | service | service | service | service | service,HTTP | HTTPS | SSH | tcp_service_22 | tcp_service_443 | tcp_service_80,allow,true,undefined,false,330 | 332 | 380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11394,false,Access rule : insert point,68.0,2098742.6,network_element,network-10.53.125.0/24,network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element,10.53.102.21 | 10.53.106.227 | 10.53.106.241 | 10.53.106.250 | 10.53.222.2 | 10.54.101.252 | 10.54.101.253 | 10.54.135.0/24 | 10.54.200.0/24 | 10.54.230.0 | Active Connect Client | AD1 | AD2 | AIC_Cluster1_server | Alexandria_R&D_Team_126    | Cairo_R&D_Team_126- | dns1 | dns2 | host-10.53.127.11 | ISE_mcit4 | Lab2 | network-10.53.101.0/24 | network-10.53.102.0/24 | network-10.53.104.0/24 | network-10.53.105.0/24 | network-10.53.106.0/24 | network-10.53.107.0/24 | network-10.53.123.0/24 | network-10.53.145.0/24 | network-10.53.150.0/24 | Printer_Vlan | Proxy Agent 1 | Proxy Agent 2 | users | Windows Update Server,service | service | service | service | service | service | service | service | service | service | service | service | service | service | service | service | service | service | service | service | service | service | service | service | service | service | service | service | service | service | service | service | service | service | service | service | service | service | service | service | service | service | service | service | service | service,161 | 2222 | 3000 | 3000-10000 | 30000-32768 | 54323 | 5900 | 5900-6923 | 6100 | 8006 | 8080 | 8081 | 8088 | 8089 | 8445 | 8834 | 9000 | 9090 | 9101 | DNS (TCP) | DNS (UDP) | Echo Reply (Any Code) | Echo Reply (No Code) | Echo Request (Any Code) | Echo Request (No Code) | HTTP | HTTP proxy | HTTPS | JetDirect | Microsoft-DS | NetBIOS Datagram | NetBIOS-NS (UDP) | NetBIOS-SSN | NFS (TCP) | NFS (UDP) | NTP (TCP) | NTP (UDP) | Ping | Remote Desktop | SNMP (TCP) | Squid HTTP proxy | SSH | Sun RPC (TCP) | Sun RPC (UDP) | tcp_service_22 | tcp_service_8000,allow,true,undefined,false,321 | 414 | 17 | 18 | 19 | 20 | 330 | 10028 | 332 | 12058 | 351 | 420 | 422 | 356 | 12046 | 423 | 362 | 425 | 453 | 281 | 378 | 12018 | 380 | 382 | 437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
