match_sources.match_source_ref.type,match_sources.match_source_ref.value,match_destinations.match_destination_ref.type,match_destinations.match_destination_ref.value,match_services.match_service_ref.type,match_services.match_service_ref.value,match_services.match_service_ref.ref_key,user_match.user.class_id,user_match.user.display_name,user_match.user.domain,user_match.user.ref,user_match.auth_service.ref,user_match.auth_service.ref_key,match_sources.match_source_ref.ref_key
network_element | network_element | network_element | network_element,10.58.126.0/24 | 10.58.129.0/24 | 10.58.130.0 | AIC-Pool,network_element | network_element,10.53.222.2 | 10.53.222.22,service | service | service | service,4040 | 8000tcp | SSH | tcp_service_8000,380,5686 | 5686,vpn-hpc | vpn-rd,aic-domain | aic-domain,"CN=vpn-hpc,OU=aic,DC=aic,DC=gov,DC=eg | CN=vpn-rd,OU=aic,DC=aic,DC=gov,DC=eg",LDAP Authentication,5,
network_element,AIC-Pool,network_element,10.53.106.124,service | service | service | service | service,5900 | 9090 | Remote Desktop | SSH | tcp_service_22,281 | 380,5686,vpn-it,aic-domain,"CN=vpn-it,OU=aic,DC=aic,DC=gov,DC=eg",LDAP Authentication,5,
network_element,AIC-Pool,network_element,10.53.222.2,service,8000tcp,,5686,vpn-hpc,aic-domain,"CN=vpn-hpc,OU=aic,DC=aic,DC=gov,DC=eg",LDAP Authentication,5,
network_element,AIC-Pool,network_element,10.53.120.3,service,3000,,5686,vpn-hpc,aic-domain,"CN=vpn-hpc,OU=aic,DC=aic,DC=gov,DC=eg",LDAP Authentication,5,
network_element,AIC-Pool,network_element | network_element,10.53.120.0/24 | host-10.53.120.88,service | service | service | service,3000 | 3000-udp | AI-ports | tcp_service_22,,5686,vpn-hpc,aic-domain,"CN=vpn-hpc,OU=aic,DC=aic,DC=gov,DC=eg",LDAP Authentication,5,
network_element,AIC-Pool,network_element,network-10.53.106.0/24,service | service | service | service | service,HTTP | HTTPS | SSH | tcp_service_22 | tcp_service_80,330 | 332 | 380,5686 | 5686 | 5686 | 5686,vpn-dev | vpn-hpc | vpn-it | vpn-rd,aic-domain | aic-domain | aic-domain | aic-domain,"CN=vpn-dev,OU=aic,DC=aic,DC=gov,DC=eg | CN=vpn-hpc,OU=aic,DC=aic,DC=gov,DC=eg | CN=vpn-it,OU=aic,DC=aic,DC=gov,DC=eg | CN=vpn-rd,OU=aic,DC=aic,DC=gov,DC=eg",LDAP Authentication,5,
network_element,AIC-Pool,network_element | network_element | network_element | network_element | network_element,10.53.107.243 | 10.53.107.250 | 10.53.107.251 | 10.53.107.252 | host-10.53.107.253,service,3000-10000,,5686,vpn-rd,aic-domain,"CN=vpn-rd,OU=aic,DC=aic,DC=gov,DC=eg",LDAP Authentication,5,
network_element,AIC-Pool,network_element,10.53.106.241,service | service | service | service | service | service,3000 | 3000-udp | 8086 | 9090 | SSH | tcp_service_22,380,5686 | 5686,vpn-hpc | vpn-hpc-ext,aic-domain | aic-domain,"CN=vpn-hpc,OU=aic,DC=aic,DC=gov,DC=eg | CN=vpn-hpc-ext,OU=aic,DC=aic,DC=gov,DC=eg",LDAP Authentication,5,
network_element,network-10.53.127.0/24,network_element,10.53.106.241,service,9090,,5686 | 5686,vpn-hpc | vpn-hpc-ext,aic-domain | aic-domain,"CN=vpn-hpc,OU=aic,DC=aic,DC=gov,DC=eg | CN=vpn-hpc-ext,OU=aic,DC=aic,DC=gov,DC=eg",LDAP Authentication,5,
network_element,AIC-Pool,network_element,10.53.106.244,service | service | service | service,3000 | 8080-udp | SSH | tcp_service_8080,380,5686,vpn-hpc,aic-domain,"CN=vpn-hpc,OU=aic,DC=aic,DC=gov,DC=eg",LDAP Authentication,5,
network_element,AIC-Pool,network_element,10.53.107.70,service | service | service | service,HTTP | HTTPS | tcp_service_443 | tcp_service_80,330 | 332,5686,vpn-op,aic-domain,"CN=vpn-op,OU=aic,DC=aic,DC=gov,DC=eg",LDAP Authentication,5,
network_element,AIC-Pool,network_element,AI-lab,service | service | service | service,5900 | Remote Desktop | SSH | tcp_service_22,281 | 380,5686,vpn-hpc,aic-domain,"CN=vpn-hpc,OU=aic,DC=aic,DC=gov,DC=eg",LDAP Authentication,5,
network_element,AIC-Pool,network_element | network_element,ai_server | Server-Mgmt-B2,service | service | service | service | service | service | service,8080 | 8081 | HTTP | HTTPS | ICMP | Remote Desktop | SSH,330 | 332 | 121 | 281 | 380,5686 | 5686,vpn-hpc | vpn-hpc-ext,aic-domain | aic-domain,"CN=vpn-hpc,OU=aic,DC=aic,DC=gov,DC=eg | CN=vpn-hpc-ext,OU=aic,DC=aic,DC=gov,DC=eg",LDAP Authentication,5,
network_element,AIC-Pool,network_element,host-10.53.120.88,service | service,3000 | 3000-udp,,5686,vpn-hpc-ext,aic-domain,"CN=vpn-hpc-ext,OU=aic,DC=aic,DC=gov,DC=eg",LDAP Authentication,5,
network_element,AIC-Pool,network_element | network_element,AIC_Cluster1_server | hpc cluster 4 login node,service | service,SSH | tcp_service_22,380,5686 | 5686,vpn-hpc-ext | vpn-rd-ext,aic-domain | aic-domain,"CN=vpn-hpc-ext,OU=aic,DC=aic,DC=gov,DC=eg | CN=vpn-rd-ext,OU=aic,DC=aic,DC=gov,DC=eg",LDAP Authentication,5,
network_element,AIC-Pool,network_element,10.53.222.0/24,service | service | service | service | service | service | service | service | service | service,8000tcp | 8080 | 8081 | HTTP | HTTPS | ICMP | Remote Desktop | SSH | tcp_service_22 | tcp_service_8000,330 | 332 | 121 | 281 | 380,5686 | 5686 | 5686,vpn-hpc | vpn-hpc-ext | vpn-rd-ext,aic-domain | aic-domain | aic-domain,"CN=vpn-hpc,OU=aic,DC=aic,DC=gov,DC=eg | CN=vpn-hpc-ext,OU=aic,DC=aic,DC=gov,DC=eg | CN=vpn-rd-ext,OU=aic,DC=aic,DC=gov,DC=eg",LDAP Authentication,5,
network_element,AIC-Pool,network_element,NEW_SERVER_MGMT,service | service | service | service | service | service | service | service | service | service,8080 | HTTP | HTTPS | ICMP | Remote Desktop | RFB (TCP) | SSH | tcp_service_22 | tcp_service_443 | tcp_service_80,330 | 332 | 121 | 281 | 12001 | 380,5686 | 5686,vpn-hpc | vpn-hpc-ext,aic-domain | aic-domain,"CN=vpn-hpc,OU=aic,DC=aic,DC=gov,DC=eg | CN=vpn-hpc-ext,OU=aic,DC=aic,DC=gov,DC=eg",LDAP Authentication,5,
network_element,AIC-Pool,network_element,Docker Registry Server,service | service | service | service,HTTP | HTTPS | tcp_service_443 | tcp_service_80,330 | 332,5686 | 5686 | 5686,vpn-dev | vpn-hpc | vpn-rd,aic-domain | aic-domain | aic-domain,"CN=vpn-dev,OU=aic,DC=aic,DC=gov,DC=eg | CN=vpn-hpc,OU=aic,DC=aic,DC=gov,DC=eg | CN=vpn-rd,OU=aic,DC=aic,DC=gov,DC=eg",LDAP Authentication,5,
network_element,AIC-Pool,network_element,10.53.106.242,service | service,SSH | tcp_service_22,380,5686,vpn-rd,aic-domain,"CN=vpn-rd,OU=aic,DC=aic,DC=gov,DC=eg",LDAP Authentication,5,
network_element,AIC-Pool,network_element,10.53.106.244,service | service | service,HTTP | HTTPS | tcp_service_80,330 | 332,5686,vpn-it,aic-domain,"CN=vpn-it,OU=aic,DC=aic,DC=gov,DC=eg",LDAP Authentication,5,
network_element,AIC-Pool,network_element,network-10.53.102.0/24,service,8006,,5686,vpn-it,aic-domain,"CN=vpn-it,OU=aic,DC=aic,DC=gov,DC=eg",LDAP Authentication,5,
network_element,AIC-Pool,network_element,10.53.106.236,service | service,8080 | tcp_service_8080,,5686,vpn-rd,aic-domain,"CN=vpn-rd,OU=aic,DC=aic,DC=gov,DC=eg",LDAP Authentication,5,
network_element,AIC-Pool,network_element,network-10.53.107.0/24,service | service | service | service | service,3000-10000 | 30000-32768 | HTTP | HTTPS | SSH,330 | 332 | 380,5686 | 5686,vpn-dev | vpn-rd,aic-domain | aic-domain,"CN=vpn-dev,OU=aic,DC=aic,DC=gov,DC=eg | CN=vpn-rd,OU=aic,DC=aic,DC=gov,DC=eg",LDAP Authentication,5,
network_element | network_element,pulse secure2 | pulsesecure1,network_element | network_element,AD1 | AD2,service,ANY,,,,,,,,
network_element,AIC-Pool,network_element,10.53.106.236,service | service | service | service | service | service | service,8081 | HTTP | HTTPS | ICMP | Remote Desktop | SSH | tcp_service_8080,330 | 332 | 121 | 281 | 380,5686,vpn-hpc,aic-domain,"CN=vpn-hpc,OU=aic,DC=aic,DC=gov,DC=eg",LDAP Authentication,5,
network_element,AIC-Pool,network_element,ANY,service | service,HTTP | HTTPS,330 | 332,,,,,,,
network_element,AIC-HPC-RANGE,network_element | network_element,10.53.222.2 | 10.53.222.22,service,8000tcp,,,,,,,,
network_element,AIC-HPC-RANGE,network_element,network-10.53.140.0/24,service | service | service | service | service | service | service | service,3000 | 8000tcp | 8081 | HTTP | HTTPS | Remote Desktop | SSH | tcp_service_8080,330 | 332 | 281 | 380,,,,,,,
network_element,Egypt,network_element,41.33.212.178,service | service | application | service,HTTPS | ICMP | ICMP | tcp_service_443,332 | 121 | 787494,,,,,,,357994
network_element,AIC-DEV-RANGE,network_element | network_element | network_element | network_element | network_element | network_element,10.53.107.243 | 10.53.107.250 | 10.53.107.251 | 10.53.107.252 | 10.53.107.253 | 10.54.135.0/24,service | service,3000-10000 | 30000-32768,,,,,,,,
network_element,AIC-DEV-RANGE,network_element,10.53.106.242,service | service,SSH | tcp_service_22,380,,,,,,,
network_element | network_element | network_element,AIC-DEV-RANGE | AIC-HPC-RANGE | AIC-IT-RANGE,network_element,Git_Server,service | service | service | service | service,HTTP | HTTPS | SSH | tcp_service_22 | tcp_service_80,330 | 332 | 380,,,,,,,
network_element,AIC-DEV-RANGE,network_element | network_element,10.54.135.0/24 | network-10.53.107.0/24,service | service | service,HTTP | HTTPS | SSH,330 | 332 | 380,,,,,,,
network_element | network_element | network_element | network_element,AIC-DEV-RANGE | AIC-HPC-RANGE | AIC-IT-RANGE | hpc-nonmcit,network_element | network_element,dns1 | dns2,service | service,DNS | DNS (UDP),444 | 414,,,,,,,
network_element,AIC-IT-RANGE,network_element | network_element,10.53.125.0/24 | Cairo_R&D_Team_126-,service | service | service | service | service,5900 | 9090 | Remote Desktop | SSH | tcp_service_22,281 | 380,,,,,,,
network_element | network_element,AIC-HPC-RANGE | AIC-IT-RANGE,network_element,10.53.106.248,service | service | service,HTTP | HTTPS | tcp_service_80,330 | 332,,,,,,,
network_element,AIC-HPC-RANGE,network_element,10.53.120.0/24,service | service,AI-ports | tcp_service_22,,,,,,,,
network_element,10.53.105.252,network_element,network-10.53.107.0/24,service,5000-6999,,,,,,,,
network_element,AIC-HPC-RANGE,network_element,10.53.120.3,service,3000,,,,,,,,
network_element,AIC-HPC-RANGE,network_element,10.53.106.241,service | service | service,3000 | 3000-udp | SSH,380,,,,,,,
network_element,network-10.53.127.0/24,network_element,10.53.106.241,service,9090,,,,,,,,
network_element,AIC-HPC-RANGE,network_element,10.53.106.244,service | service | service,8080-udp | SSH | tcp_service_8080,380,,,,,,,
network_element,AIC-HPC-RANGE,network_element | network_element,10.53.106.244 | 10.53.106.247,service | service | service | service,HTTP | HTTPS | tcp_service_443 | tcp_service_80,330 | 332,,,,,,,
network_element,AIC-HPC-RANGE,network_element,AI-lab,service | service | service | service,5900 | Remote Desktop | SSH | tcp_service_22,281 | 380,,,,,,,
network_element,AIC-DEV-RANGE,network_element,Cairo_R&D_Team_126-,service | service | service | service,5900 | Remote Desktop | SSH | tcp_service_22,281 | 380,,,,,,,
network_element,pool_Ai_VPN,network_element,10.53.130.10,service,SSH,380,,,,,,,
network_element | network_element | network_element,AIC-DEV-RANGE | AIC-Pool | hpc-nonmcit,network_element,host-10.53.127.11,service | service,SSH | tcp_service_22,380,,,,,,,
network_element,hpc-nonmcit,network_element | network_element | network_element,10.53.106.241 | Git_Server | hpc cluster 4 login node,service | service,SSH | tcp_service_22,380,,,,,,,
network_element,AIC Operations,network_element,Thebes_K8s_Ingress,service | service,HTTP | HTTPS,330 | 332,,,,,,,
network_element,Cairo_HPC_Team_130,network_element,SW Debug VM,service,8080,,,,,,,,
network_element | network_element,network-10.53.107.0/24 | network-10.53.118.0/24,network_element,AIC-GPU,service,8080,,,,,,,,
network_element,AIC_Subnet,network_element,MCIT-WAF,service | service,HTTP | HTTPS,330 | 332,,,,,,,
network_element | network_element,network-10.53.107.0/24 | network-10.53.118.0/24,network_element,smtp.office365.com,service | service,587 | SMTP Submission Service,12005,,,,,,,
network_element | network_element | network_element | network_element | network_element,10.53.106.242 | 10.53.106.250 | Explatory VM | host-10.53.106.234 | host-10.53.106.235,network_element,host-10.53.117.253,service | service,HTTP | HTTPS,330 | 332,,,,,,,
network_element | network_element | network_element | network_element | network_element,10.53.106.242 | 10.53.106.250 | Explatory VM | host-10.53.106.234 | host-10.53.106.235,network_element,host-10.53.117.254,service | service | service,HTTP | HTTPS | tcp_service_22,330 | 332,,,,,,,
network_element | network_element,10.53.130.0/24 | network-10.53.125.0/24,network_element,SW Debug VM,service | service | service | service,1337 | HTTP | HTTPS | tcp_service_22,330 | 332,,,,,,,
network_element,network-10.53.125.0/24,network_element,VHX-AIC,service | service | service,3000 | HTTP | HTTPS,330 | 332,,,,,,,
network_element,private-10.0.0.0/8,network_element,VHX-AIC,service | service,HTTP | HTTPS,330 | 332,,,,,,,106
network_element | network_element | network_element,MCIT-Proxy | Proxy-MG | VFX-AIC,network_element | network_element,dns1 | dns2,service | service,DNS (TCP) | DNS (UDP),321 | 414,,,,,,,
network_element | network_element | network_element,172.26.12.163 | 172.26.12.164 | PRA IN 1 ,network_element | network_element,AD1 | AD2,service | service | service,ICMP | LDAP (TCP) | LDAPS (TCP),121 | 347 | 348,,,,,,,
network_element,ZTNA-AIC-INT,network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element | network_element,Cairo_EPM_Prd_Web | Cairo_HPC_Team_130 | network-10.53.102.0/24 | network-10.53.104.0/24 | network-10.53.105.0/24 | network-10.53.106.0/24 | network-10.53.107.0/24 | network-10.53.117.0/24 | network-10.53.118.0/24 | network-10.53.123.0/24 | network-10.53.127.0/24 | network-10.53.128.0/24 | network-10.53.135.0/24 | network-10.53.150.0/24 | network-10.53.222.0/24 | NEW_SERVER_MGMT | server_vlan,service,ANY,,,,,,,,
network_element | network_element | network_element | network_element,10.53.104.60-10.53.104.69 | 10.53.135.243 | 10.53.135.244 | 10.53.135.60-10.53.135.69,network_element,10.53.123.250,service,25,,,,,,,,
network_element | network_element,10.53.105.252 | NGINX-Reverse-Proxy-VM 1,network_element,NLP Annotation Tool,service,9090,,,,,,,,
network_element | network_element | network_element,10.53.130.0/24 | AIC Operations | AIC SWD,network_element,10.53.106.100,service | service,HTTP | HTTPS,330 | 332,,,,,,,
network_element,ZTNA-AIC-INT,network_element,Windows Update Server,service | service | service | service | service | service | service | service,137_TCP | 138/TCP | 445 | 8530-8531 | HTTP | HTTPS | TCP_139 | tcp_service_135,330 | 332,,,,,,,
network_element,network-10.53.118.0/24,network_element,172.23.97.16,service | service,HTTP | HTTPS,330 | 332,,,,,,,
network_element | network_element,10.54.200.0/24 | AIC Operations,network_element,network-10.53.105.0/24,service | service,HTTP | HTTPS,330 | 332,,,,,,,
network_element | network_element | network_element,AIC RProxy Network | network-10.53.117.0/24 | network-10.53.118.0/24,network_element | network_element | network_element | network_element,AD1 | AD2 | dns1 | dns2,service | service | service | service,123 | DNS (TCP) | DNS (UDP) | tcp_service_123,321 | 414,,,,,,,
network_element | network_element,network-10.53.117.0/24 | network-10.53.118.0/24,network_element | network_element,AD1 | AD2,service | service | service | service | service,389 | LDAP (TCP) | LDAP (UDP) | LDAPS (TCP) | LDAPS (UDP),347 | 457 | 348 | 458,,,,,,,
network_element,Docker Registry Server,network_element,host-10.53.117.253,service | service,HTTP | HTTPS,330 | 332,,,,,,,
network_element,host-10.53.117.253,network_element,Docker Registry Server,service | service,HTTP | HTTPS,330 | 332,,,,,,,
network_element | network_element | network_element | network_element,10.58.126.0/24 | 10.58.129.0/24 | host-10.53.116.251 | host-10.53.116.252,network_element,network-10.53.118.0/24,service | service | service | service | service | service,31000-31199 | 5000-6999 | 8080 | 8081 | HTTP | HTTPS,330 | 332,,,,,,,
network_element | network_element,10.58.125.0./24 | network-10.53.125.0/24,network_element,AIC RProxy Network,service | service | service | service | service | service,5900 | 9090 | HTTP | HTTPS | Remote Desktop | SSH,330 | 332 | 281 | 380,,,,,,,
network_element,Alexandria_Software_129,network_element | network_element,10.53.116.248 | 10.53.116.249,service | service,HTTP | HTTPS,330 | 332,,,,,,,
network_element | network_element,10.58.125.0./24 | network-10.53.125.0/24,network_element,network-10.53.117.0/24,service | service | service,HTTP | HTTPS | SSH,330 | 332 | 380,,,,,,,
network_element | network_element | network_element | network_element | network_element | network_element,10.58.126.0/24 | 10.58.129.0/24 | 10.58.130.0 | AIC SWD | Cairo_R&D_Team_126- | network-10.53.118.0/24,network_element | network_element | network_element,host-10.53.116.251 | host-10.53.116.252 | host-10.53.117.253,service | service,HTTP | HTTPS,330 | 332,,,,,,,
network_element | network_element | network_element | network_element | network_element,10.58.126.0/24 | 10.58.129.0/24 | 10.58.130.0 | 10.58.200.0 | Alexandria_R&D_Team_126   ,network_element,Cairo_EPM_Prd_Web_Server,service | service,HTTP | HTTPS,330 | 332,,,,,,,
network_element | network_element | network_element | network_element | network_element | network_element | network_element,10.58.126.0/24 | 10.58.129.0/24 | 10.58.130.0 | AIC SWD | Alexandria_Software_129 | Cairo_R&D_Team_126- | network-10.53.118.0/24,network_element,host-10.53.117.254,service | service | service,HTTP | HTTPS | SSH,330 | 332 | 380,,,,,,,
network_element,host-10.53.126.219,network_element,ANY,service | service | service | service | service | service | service,6000-6100 | 7070 | 8777 | 8820 | RTSP | tcp_service_8554 | udp/8000,12045,,,,,,,
network_element | network_element | network_element | network_element,10.58.125.0./24 | AIC SWD | Cairo_R&D_Team_126- | network-10.53.125.0/24,network_element,network-10.53.118.0/24,service | service | service | service | service,3000-10000 | 30000-32768 | HTTP | HTTPS | SSH,330 | 332 | 380,,,,,,,
network_element | network_element | network_element | network_element,AD1 | AD2 | dns1 | dns2,network_element,network-10.53.118.0/24,service | service,tcp_service_53 | udp_service_53,,,,,,,,
network_element,Alexandria_IT_Admin_125,network_element,AIC RProxy Network,service | service | service | service | service | service,5900 | 9090 | HTTP | HTTPS | Remote Desktop | SSH,330 | 332 | 281 | 380,,,,,,,
network_element,Alexandria_IT_Admin_125,network_element,network-10.53.117.0/24,service | service | service,HTTP | HTTPS | SSH,330 | 332 | 380,,,,,,,
network_element | network_element | network_element,Alexandria_IT_Admin_125 | Alexandria_R&D_Team_126    | network-10.54.129.0/24,network_element,network-10.53.118.0/24,service | service | service | service | service,3000-10000 | 30000-32768 | HTTP | HTTPS | SSH,330 | 332 | 380,,,,,,,
network_element | network_element,Alexandria_R&D_Team_126    | network-10.54.129.0/24,network_element | network_element | network_element,host-10.53.116.251 | host-10.53.116.252 | host-10.53.117.253,service | service,HTTP | HTTPS,330 | 332,,,,,,,
network_element,Alexandria_R&D_Team_126   ,network_element,host-10.53.117.254,service | service | service,HTTP | HTTPS | SSH,330 | 332 | 380,,,,,,,
network_element,10.53.130.0/24,network_element,network-10.53.128.0/24,service | service,8006 | 8006/UDP,,,,,,,,
network_element,Mail_Relay ,network_element,ANY,service | service,HTTP | HTTPS,330 | 332,,,,,,,
network_element,Mail_Relay ,network_element,smtp.office365.com,service,SMTP Submission Service,12005,,,,,,,
